512	0	768	556	19	676
768	0	768	807	18	676
1024	0	768	1059	18	677
1280	0	768	1332	18	676
1536	0	768	1563	17	676
1792	0	768	1811	16	675
2048	0	768	2063	17	675
2303	0	768	2345	16	675
2559	0	768	2578	16	675
2815	0	768	2826	15	675
3071	0	768	3077	14	675
3327	0	768	3330	15	675
3583	0	768	3575	14	675
3839	0	768	3824	13	674
4095	0	768	4055	13	674
0	256	768	8	280	676
256	256	768	278	281	675
512	256	768	556	280	675
768	256	768	807	279	675
1024	256	768	1059	279	675
1280	256	768	1330	279	675
1536	256	768	1563	277	674
1792	256	768	1811	278	674
2048	256	768	2062	277	674
2303	256	768	2346	277	673
2559	256	768	2578	276	673
2815	256	768	2827	275	673
3071	256	768	3077	275	673
3327	256	768	3331	275	673
3583	256	768	3577	274	674
3839	256	768	3826	267	673
4095	256	768	4057	271	673
0	512	768	8	541	675
256	512	768	280	540	674
512	512	768	557	539	674
768	512	768	809	540	673
1024	512	768	1061	539	673
1280	512	768	1332	539	674
1536	512	768	1564	538	673
1792	512	768	1813	536	673
2048	512	768	2064	537	673
2303	512	768	2349	536	672
2559	512	768	2581	535	672
2815	512	768	2828	535	671
3071	512	768	3080	534	672
3327	512	768	3332	533	672
3583	512	768	3578	533	671
3839	512	768	3828	531	671
4095	512	768	4059	532	672
0	768	768	9	786	674
256	768	768	280	784	673
512	768	768	559	784	673
768	768	768	809	783	673
1024	768	768	1062	784	673
1280	768	768	1334	783	672
1536	768	768	1565	781	672
1792	768	768	1814	782	672
2048	768	768	2065	781	671
2303	768	768	2349	780	671
2559	768	768	2582	780	672
2815	768	768	2830	779	671
3071	768	768	3080	779	671
3327	768	768	3334	779	670
3583	768	768	3579	777	670
3839	768	768	3829	777	670
4095	768	768	4060	776	669
0	1024	768	10	1030	673
256	1024	768	281	1029	672
