0	2559	0	37	2358	0
256	2559	0	289	2356	0
512	2559	0	534	2355	0
768	2559	0	775	2355	0
1024	2559	0	1015	2356	0
1280	2559	0	1255	2355	0
1536	2559	0	1498	2355	0
1792	2559	0	1739	2356	0
2048	2559	0	1975	2355	0
2303	2559	0	2237	2355	0
2559	2559	0	2478	2356	1
2815	2559	0	2712	2357	1
3071	2559	0	2953	2358	1
3327	2559	0	3191	2359	2
3583	2559	0	3428	2358	2
3839	2559	0	3672	2358	3
4095	2559	0	3911	2356	3
0	2815	0	40	2570	0
256	2815	0	290	2569	0
512	2815	0	536	2569	0
768	2815	0	778	2570	0
1024	2815	0	1015	2568	0
1280	2815	0	1257	2569	0
1536	2815	0	1499	2569	0
1792	2815	0	1740	2570	1
2048	2815	0	1979	2570	1
2303	2815	0	2240	2570	1
2559	2815	0	2479	2569	2
2815	2815	0	2714	2570	2
3071	2815	0	2954	2570	2
3327	2815	0	3192	2571	3
3583	2815	0	3430	2571	3
3839	2815	0	3673	2570	3
4095	2815	0	3912	2570	4
0	3071	0	43	2800	0
256	3071	0	293	2797	0
512	3071	0	539	2800	0
768	3071	0	779	2800	0
1024	3071	0	1019	2799	0
1280	3071	0	1259	2798	0
1536	3071	0	1502	2800	0
1792	3071	0	1742	2799	0
2048	3071	0	1980	2799	1
2303	3071	0	2243	2800	1
2559	3071	0	2482	2799	1
2815	3071	0	2716	2800	2
3071	3071	0	2957	2801	2
3327	3071	0	3196	2801	2
3583	3071	0	3433	2801	3
3839	3071	0	3676	2800	3
4095	3071	0	3916	2799	3
0	3327	0	47	3030	0
256	3327	0	297	3029	0
512	3327	0	542	3029	0
768	3327	0	784	3029	0
1024	3327	0	1023	3031	0
1280	3327	0	1263	3029	0
1536	3327	0	1507	3030	0
1792	3327	0	1748	3031	1
2048	3327	0	1986	3031	1
2303	3327	0	2249	3031	1
2559	3327	0	2487	3031	2
2815	3327	0	2721	3030	2
3071	3327	0	2961	3030	2
3327	3327	0	3199	3030	3
3583	3327	0	3436	3030	3
3839	3327	0	3681	3031	4
4095	3327	0	3920	3030	4
0	3583	0	52	3255	0
256	3583	0	301	3252	0
512	3583	0	547	3252	0
768	3583	0	788	3252	0
1024	3583	0	1027	3253	0
1280	3583	0	1269	3253	0
1536	3583	0	1512	3254	1
1792	3583	0	1752	3254	1
2048	3583	0	1991	3254	1
2303	3583	0	2253	3254	2
2559	3583	0	2492	3255	2
2815	3583	0	2728	3255	3
3071	3583	0	2968	3255	3
3327	3583	0	3205	3255	3
3583	3583	0	3444	3255	4
3839	3583	0	3687	3255	4
4095	3583	0	3926	3254	4
0	3839	0	54	3487	0
256	3839	0	304	3483	0
